module_index,module,symbol_type,static,name,segment,offset,file_offset,subsystems
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Remove_Ships_,1,664570,1276494,colony;fleet
102,D:\MOX\OTHERS\COLCALC.C,code,False,Show_Command_Points_,1,861764,1473688,colony;fleet
102,D:\MOX\OTHERS\COLCALC.C,code,False,Colony_Can_Build_Large_Ships_,1,873077,1485001,colony;fleet
74,D:\MOX\OTHERS\COLONY.C,code,False,Load_Ship_Bitm_,1,702427,1314351,colony;fleet
75,D:\MOX\OTHERS\COLREFIT.C,code,False,Load_Refit_Ship_Anims_,1,724692,1336616,colony;fleet
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Update_First_Ship_,1,724798,1336722,colony;fleet
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Add_Ship_List_Fields_,1,725513,1337437,colony;fleet
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Build_Ship_List_,1,725675,1337599,colony;fleet
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Scan_Ship_Info_,1,726078,1338002,colony;fleet
75,D:\MOX\OTHERS\COLREFIT.C,code,False,Star_Has_Ship_,1,726236,1338160,colony;fleet
75,D:\MOX\OTHERS\COLREFIT.C,code,False,Load_Refit2_Ship_Anims_,1,727482,1339406,colony;fleet
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Scan_Ship_D_Info_,1,727855,1339779,colony;fleet
47,D:\MOX\OTHERS\HACCESS.C,code,False,Enemy_Ship_Going_To_My_Colony_,1,425709,1037633,colony;fleet
28,D:\MOX\OTHERS\INITSHIP.C,code,False,Load_Colony_Ship_Design_,1,287949,899873,colony;fleet
28,D:\MOX\OTHERS\INITSHIP.C,code,False,Repair_Ships_At_Colonies_,1,295157,907081,colony;fleet
109,D:\MOX\OTHERS\MAINTAIN.C,code,True,Ship_Is_At_Colony_,1,908659,1520583,colony;fleet
59,D:\MOX\OTHERS\PLNTSUM.C,code,False,Colony_Ship_Auto_Colonization_,1,562477,1174401,colony;fleet
59,D:\MOX\OTHERS\PLNTSUM.C,code,True,Add_Colony_Ship_Icon_Field_,1,562495,1174419,colony;fleet
59,D:\MOX\OTHERS\PLNTSUM.C,code,True,Check_For_Colony_And_Outpost_Ships_,1,564743,1176667,colony;fleet
59,D:\MOX\OTHERS\PLNTSUM.C,code,True,Set_Colony_Ship_To_Star_Distances_,1,571377,1183301,colony;fleet
59,D:\MOX\OTHERS\PLNTSUM.C,code,True,Summary_Found_Colony_Ship_,1,573141,1185065,colony;fleet
62,D:\MOX\OTHERS\SHIPS.C,code,False,Enemy_Ship_Heading_Toward_Our_Colony_,1,594753,1206677,colony;fleet
62,D:\MOX\OTHERS\SHIPS.C,code,False,Clear_Auto_Colonization_Flag_,1,596980,1208904,colony;fleet
62,D:\MOX\OTHERS\SHIPS.C,code,False,Clear_All_Ships_Auto_Colonization_Flag_,1,597005,1208929,colony;fleet
68,D:\MOX\OTHERS\COLBLDG.C,code,True,Draw_Ship_Design_Info2_,1,660042,1271966,colony;fleet;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Draw_Ship_Design_Info_,1,660140,1272064,colony;fleet;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Draw_Ship_Info_,1,660384,1272308,colony;fleet;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Remap_Draw_Ship_Centered_,1,699077,1311001,colony;fleet;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Remap_Draw_Ship_Seg_N_Centered_,1,699300,1311224,colony;fleet;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Remap_Draw_Ship_D_Centered_,1,699468,1311392,colony;fleet;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Current_Ship_,1,711545,1323469,colony;fleet;ui
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Draw_Ship_List_,1,726169,1338093,colony;fleet;ui
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Draw_Ship_D_List_,1,727912,1339836,colony;fleet;ui
43,D:\MOX\OTHERS\FLEETPOP.C,code,True,Check_For_Colonization_Button_,1,393868,1005792,colony;fleet;ui
43,D:\MOX\OTHERS\FLEETPOP.C,code,True,Set_Colonize_Button_Flag_,1,401205,1013129,colony;fleet;ui
59,D:\MOX\OTHERS\PLNTSUM.C,code,True,Draw_Colony_Ship_Icon_,1,576052,1187976,colony;fleet;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Draw_Buildings_List_,1,656637,1268561,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Draw_Militarys_List_,1,656995,1268919,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,True,Draw_Building_Centered_In_Window_,1,658076,1270000,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Draw_Building_Info_,1,658147,1270071,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Draw_Active_Prod_,1,660568,1272492,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Do_Exit_Screen_Cleanup_,1,664833,1276757,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,True,Draw_Build_Queue_,1,667759,1279683,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,True,Draw_Centered_In_Window_,1,668340,1280264,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,True,Print_Centered_In_Window_,1,668362,1280286,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Draw_Current_Selection_,1,668456,1280380,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Draw_Build_Queue_Popup_,1,670967,1282891,colony;ui
68,D:\MOX\OTHERS\COLBLDG.C,code,False,Build_Queue_Popup_,1,671809,1283733,colony;ui
69,D:\MOX\OTHERS\COLBOMB.C,code,True,Do_Summary_String_Popup_,1,674123,1286047,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Cluster_Update_Function_,1,675329,1287253,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Info_Morale_,1,676790,1288714,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Info_Wee_Morale_,1,676808,1288732,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Info_Morale_Both_,1,676812,1288736,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Colony_Prod_,1,677283,1289207,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Colony_Wee_Prod_,1,677319,1289243,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Colony_Prod_Both_,1,677327,1289251,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Colony_PC_Bar_,1,679634,1291558,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Road_List_,1,680533,1292457,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Simplest_Path_,1,680779,1292703,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Clear_Veggie_Draw_Flags_,1,682290,1294214,colony;ui
70,D:\MOX\OTHERS\COLDRAW.C,code,False,Draw_Veggie_CR_,1,682901,1294825,colony;ui
71,D:\MOX\OTHERS\COLGCBT.C,code,True,Draw_Summary_,1,684473,1296397,colony;ui
71,D:\MOX\OTHERS\COLGCBT.C,code,False,Draw_Troops_,1,686796,1298720,colony;ui
71,D:\MOX\OTHERS\COLGCBT.C,code,True,Draw_Summary_Box_ATK_,1,691143,1303067,colony;ui
71,D:\MOX\OTHERS\COLGCBT.C,code,True,Draw_Summary_Boxes_,1,691334,1303258,colony;ui
71,D:\MOX\OTHERS\COLGCBT.C,code,True,Draw_Summary_Box_DEF_,1,691339,1303263,colony;ui
71,D:\MOX\OTHERS\COLGCBT.C,code,False,Draw_Unit_Beam_,1,692063,1303987,colony;ui
71,D:\MOX\OTHERS\COLGCBT.C,code,True,Draw_CGCBT_Beam_,1,692410,1304334,colony;ui
72,D:\MOX\OTHERS\COLLAND.C,code,True,Draw_Colony_Landing_Screen_,1,693201,1305125,colony;ui
72,D:\MOX\OTHERS\COLLAND.C,code,False,Colony_Landing_Screen_,1,694274,1306198,colony;ui
73,D:\MOX\OTHERS\COLMOVE.C,code,False,Draw_Cluster_,1,695113,1307037,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Draw_Building_,1,701464,1313388,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Bldg_CR_,1,701545,1313469,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Draw_All_Buildings_,1,701586,1313510,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Load_Button_Anims_,1,702498,1314422,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Load_Colony_Screen_Seg_,1,702804,1314728,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Load_Planet_Screen_,1,702973,1314897,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Load_Colony_Popups_,1,703369,1315293,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Bldg_Coords_To_Centered_Screen_Coord_,1,706662,1318586,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Bldg_Coords_To_Screen_Coord_,1,706707,1318631,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Info_Production_,1,708190,1320114,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Info_Production_For_,1,708222,1320146,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Info_Military_For_,1,709105,1321029,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Info_Military_,1,709115,1321039,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Info_Officer_,1,709228,1321152,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Info_Morale_,1,709569,1321493,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Info_Background_,1,709603,1321527,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Info_Scanned_,1,710642,1322566,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Info_,1,710720,1322644,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Draw_Building_With_Bottom_Centered_,1,711048,1322972,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Draw_Current_Production_Graph_,1,711255,1323179,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Draw_Current_Building2_,1,711348,1323272,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Current_Building_,1,711522,1323446,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Turn_Count_,1,711896,1323820,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Current_Production_,1,711983,1323907,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Info_Build_,1,711983,1323907,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Satellite_Dark_,1,713329,1325253,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Satellites_,1,713574,1325498,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Bldg_CR_Dark_,1,714902,1326826,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Bldg_At_XY_With_Bottom_Centered_No_Glass_,1,715104,1327028,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Bldg_,1,715315,1327239,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Bldg_To_Bitm_,1,715549,1327473,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Planet_Info_,1,715739,1327663,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Draw_Colony_Bldgs_,1,715740,1327664,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Draw_Colony_Bldgs_to_Bitm_,1,715945,1327869,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Road_Anim_,1,716060,1327984,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Colony_Screen_,1,716065,1327989,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Add_Screen_Fields_,1,716827,1328751,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Draw_Sys_Disp_Scanned_,1,718209,1330133,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Gal_Map_Last_Star_Scanned_,1,718292,1330216,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Draw_Sys_Disp_Last_Scanned_,1,718357,1330281,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Evaluate_Screen_Input_,1,720366,1332290,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Set_Colony_Screen_To_New_Colony_,1,721495,1333419,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,True,Do_Informational_And_Decision_Popups_,1,721758,1333682,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Colony_Screen_,1,722314,1334238,colony;ui
74,D:\MOX\OTHERS\COLONY.C,code,False,Draw_Planet_Summary_,1,724509,1336433,colony;ui
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Draw_Ship2_,1,725802,1337726,colony;ui
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Draw_Refit_Popup_,1,726248,1338172,colony;ui
75,D:\MOX\OTHERS\COLREFIT.C,code,False,Colony_Refit_Popup_,1,727163,1339087,colony;ui
75,D:\MOX\OTHERS\COLREFIT.C,code,True,Draw_Refit2_Popup_,1,728427,1340351,colony;ui
75,D:\MOX\OTHERS\COLREFIT.C,code,False,Colony_Refit2_Popup_,1,729263,1341187,colony;ui
76,D:\MOX\OTHERS\COLSUM.C,code,True,Draw_Empire_Info_,1,730868,1342792,colony;ui
76,D:\MOX\OTHERS\COLSUM.C,code,True,Draw_Gal_Map_,1,736015,1347939,colony;ui
76,D:\MOX\OTHERS\COLSUM.C,code,False,Draw_Colony_Scan_Info_,1,736060,1347984,colony;ui
76,D:\MOX\OTHERS\COLSUM.C,code,False,Draw_Scan_Info_,1,736507,1348431,colony;ui
76,D:\MOX\OTHERS\COLSUM.C,code,False,Draw_Colony_Summary_Screen_,1,736564,1348488,colony;ui
76,D:\MOX\OTHERS\COLSUM.C,code,False,Colony_Summary_Screen_,1,738658,1350582,colony;ui
77,D:\MOX\OTHERS\COLSYSDI.C,code,False,Draw_Col_Sys_Disp_,1,739785,1351709,colony;ui
77,D:\MOX\OTHERS\COLSYSDI.C,code,False,Draw_Col_Sys_Disp_Last_Scanned_,1,741387,1353311,colony;ui
78,D:\MOX\OTHERS\COLXPORT.C,code,True,Draw_Colony_Summary_For_Colony_,1,742438,1354362,colony;ui
78,D:\MOX\OTHERS\COLXPORT.C,code,True,Draw_Bar_Indicator_,1,743099,1355023,colony;ui
78,D:\MOX\OTHERS\COLXPORT.C,code,True,Draw_Xport_Popup_,1,743424,1355348,colony;ui
78,D:\MOX\OTHERS\COLXPORT.C,code,False,Xport_Popup_,1,743732,1355656,colony;ui
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Colony_Screen_Help_List_,1,776961,1388885,colony;ui
86,D:\MOX\OTHERS\ERICHELP.C,code,False,Set_Colony_Summary_Screen_Help_List_,1,776984,1388908,colony;ui
87,D:\MOX\OTHERS\ESCROLL.C,code,False,Draw_Scroll_Bar_Indicator_In_Base_Colony_Palette_,1,777391,1389315,colony;ui
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Colony_Selection_Popup_,1,755569,1367493,colony;ui
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,New_Colony_Selection_Popup_,1,757176,1369100,colony;ui
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Colony_Attack_Selection_Popup_,1,757532,1369456,colony;ui
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Attack_Colony_Selection_Popup_,1,758200,1370124,colony;ui
83,D:\MOX\OTHERS\MAINPUPS.C,code,True,Load_Colony_Defense_Selection_Popup_,1,758464,1370388,colony;ui
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Defense_Colony_Selection_Popup_,1,759414,1371338,colony;ui
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Colony_Selection_Popup_,1,763558,1375482,colony;ui
83,D:\MOX\OTHERS\MAINPUPS.C,code,False,Colony_Invasion_Popup_,1,763791,1375715,colony;ui
52,D:\MOX\OTHERS\MAINSCR.C,code,True,Do_Colony_Screen_,1,471310,1083234,colony;ui
53,D:\MOX\OTHERS\MAINSCR2.C,code,False,Planet_Colonization_In_Main_Screen_,1,504542,1116466,colony;ui
58,D:\MOX\OTHERS\OFFICER.C,code,True,Draw_Offscrn_Colony_Window_,1,539493,1151417,colony;ui
58,D:\MOX\OTHERS\OFFICER.C,code,False,Wrapper_For_Colony_Officer_Popup_Data_,1,553710,1165634,colony;ui
59,D:\MOX\OTHERS\PLNTSUM.C,code,True,Send_Colony_Button_Selectable_,1,569985,1181909,colony;ui
60,D:\MOX\OTHERS\SCORE.C,code,True,Draw_Captured_Colonies_Score_,1,580571,1192495,colony;ui
63,D:\MOX\OTHERS\SYS.C,code,True,Draw_Colony_Marker_,1,601105,1213029,colony;ui
63,D:\MOX\OTHERS\SYS.C,code,False,Potential_Colony_Info_Popup_,1,607551,1219475,colony;ui
16,D:\MOX\JIM.C,code,False,Play_Combat_Music_,1,84332,696256,combat
65,D:\MOX\OTHERS\BEAMS.C,code,True,N_Frames_For_Last_Weapon_Fired_,1,617365,1229289,combat
65,D:\MOX\OTHERS\BEAMS.C,code,False,Load_Combat_Beam_Stuff_,1,619800,1231724,combat
65,D:\MOX\OTHERS\BEAMS.C,code,False,Add_Weapon_Palette_Fragment_To_Current_Palette_,1,619971,1231895,combat
65,D:\MOX\OTHERS\BEAMS.C,code,True,Fire_Weapon_,1,620060,1231984,combat
65,D:\MOX\OTHERS\BEAMS.C,code,False,Add_Damage_Indicator_For_Missile_,1,627730,1239654,combat
65,D:\MOX\OTHERS\BEAMS.C,code,False,Build_Steve_Stuff_Struct_For_Weapon_,1,635164,1247088,combat
65,D:\MOX\OTHERS\BEAMS.C,code,False,Weapon_Has_Steve_Stuff_,1,636140,1248064,combat
100,D:\MOX\OTHERS\BOMB.C,code,False,Resolve_Bomb_Hit_,1,839357,1451281,combat
100,D:\MOX\OTHERS\BOMB.C,code,False,Resolve_Biological_Hit_,1,839998,1451922,combat
100,D:\MOX\OTHERS\BOMB.C,code,False,Apply_Bomb_Hits_,1,840434,1452358,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Safe_To_Fire_Sphere_Weapon_,1,98207,710131,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Range_To_XY_,1,100072,711996,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Range_To_Missile_,1,100406,712330,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Expected_Weapon_Damage_,1,100804,712728,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Expected_Missile_Damage_,1,102062,713986,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Expected_Beam_Bomb_Damage_,1,102618,714542,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Missile_Overkill_Check_,1,103384,715308,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Check_For_Launched_Fighters_,1,103552,715476,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Toggle_Auto_Combat_Flags_,1,103958,715882,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Crystal_Control_,1,104336,716260,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Target_Missile_Value_,1,106267,718191,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Select_Missile_To_Target_,1,106821,718745,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Choose_Target_,1,107752,719676,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Evaluate_Possible_Move_,1,108413,720337,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Bring_Weapons_To_Bear_,1,108560,720484,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Will_Missile_Do_Damage_,1,110290,722214,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Current_Missile_Target_,1,110505,722429,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Current_Target_,1,110750,722674,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,True,Convert_Ordinal_To_Msl_Type_,1,110993,722917,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Effective_Missile_Strength_,1,111101,723025,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Average_Missile_Kills_,1,112588,724512,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Effective_Weapon_Damage_,1,113123,725047,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Effective_Beam_Strength_,1,113246,725170,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Total_Hits_,1,113414,725338,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Retreat_Check_,1,113569,725493,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Long_Range_Beam_Strength_,1,114213,726137,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Boarding_Action_Type_,1,114985,726909,combat
18,D:\MOX\OTHERS\CMBTAI.C,code,False,Get_Player_Mode_,1,115770,727694,combat
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Relative_Bearing_XY_,1,141732,753656,combat
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Relative_Bearing_,1,141856,753780,combat
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Get_Weapon_Arc_,1,142033,753957,combat
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Crew_Quality_String_,1,146682,758606,combat
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Plasma_Darken_,1,146883,758807,combat
19,D:\MOX\OTHERS\CMBTDRW1.C,code,False,Move_Options_Background_,1,150594,762518,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Apply_Internal_Damage_,1,152145,764069,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Clear_Internal_Space_,1,154682,766606,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Combat_Bonus_,1,154710,766634,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Computer_Bonus_,1,154751,766675,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Crew_Boarding_Combat_Bonus_,1,154797,766721,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Crew_Defensive_Combat_Bonus_,1,154829,766753,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Crew_Offensive_Combat_Bonus_,1,154861,766785,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Defensive_Combat_Bonus_,1,154893,766817,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Fighter_Pilot_Bonus_,1,155242,767166,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Set_Combat_Ordnance_Values_,1,155402,767326,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Leader_Ordnance_Bonus_,1,155469,767393,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Commando_Bonus_,1,155702,767626,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Engineer_Bonus_,1,155770,767694,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Security_Bonus_,1,155910,767834,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Heal_System_,1,156561,768485,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Init_Internal_Space_,1,156784,768708,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Kill_Crew_,1,157359,769283,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Offensive_Combat_Bonus_,1,157405,769329,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Helmsman_Bonus_,1,157565,769489,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Weaponry_Bonus_,1,157614,769538,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Galactic_Lore_Bonus_,1,157663,769587,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Select_Internal_,1,157712,769636,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Total_Internal_Space_,1,158564,770488,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Max_Total_Internal_Space_,1,158690,770614,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Weapons_Left_,1,158816,770740,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Final_Fire_,1,158876,770800,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Defensive_Fire_Check_,1,159441,771365,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Max_Defensive_Fire_Range_,1,160115,772039,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Init_Boarding_Action_,1,160445,772369,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Resolve_Raid_,1,160520,772444,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Resolve_Capture_,1,163240,775164,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Select_Raid_Internal_,1,165032,776956,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Apply_Combat_Artemis_Net_,1,165519,777443,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Used_Teleporter_,1,166006,777930,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Set_Teleporter_Used_,1,166028,777952,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Already_Boarded_,1,166050,777974,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Set_Boarded_Flag_,1,166072,777996,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Being_Captured_,1,166094,778018,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Set_Capturing_Flag_,1,166119,778043,combat
20,D:\MOX\OTHERS\CMBTFIR2.C,code,False,Clear_Capturing_Flag_,1,166144,778068,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Retarget_Missiles_Aimed_At_,1,166174,778098,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Target_Is_Legal_For_Weapon_,1,166376,778300,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Get_Beam_Range_To_Hit_Bonus_,1,168966,780890,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Get_Beam_Weapon_Modifiers_,1,169012,780936,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Fire_Beam_Weapon_,1,169207,781131,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Facing_Shield_,1,171488,783412,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Weapon_In_Range_,1,171805,783729,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Apply_Damage_To_Missile_,1,172217,784141,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Does_Combat_Planet_Have_Defenses_,1,172354,784278,combat
21,D:\MOX\OTHERS\CMBTFIRE.C,code,False,Apply_Damage_To_Planet_,1,172995,784919,combat
